Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-July-2017,375.00,376.00,372.20,373.80,374.763567401865274205,76986,2315,28851548.00,26583,34.53,3.80,-1.20
25-July-2017,381.50,381.50,373.60,374.25,374.809515123025868056,285062,2419,106843950.00,218053,76.49,7.90,-7.25
24-July-2017,382.00,382.85,376.10,377.00,378.616965891028480600,767540,5507,290603666.00,502191,65.43,6.75,-5.00
21-July-2017,375.45,383.00,373.80,380.40,378.590060099985755082,589684,6434,223248501.00,279171,47.34,9.20,4.95
20-July-2017,375.45,377.75,372.50,374.45,375.440122392514702775,146741,2679,55092459.00,46213,31.49,5.25,-1.00
19-July-2017,376.00,378.00,372.00,375.25,374.196963103270142921,319405,4522,119520381.00,189050,59.19,6.00,-0.75
18-July-2017,373.00,378.05,370.50,372.05,372.771077187136111731,577959,5342,215446399.00,439536,76.05,7.55,-0.95
17-July-2017,374.05,376.75,369.05,373.50,372.846084777384846934,271747,3555,101319805.00,127582,46.95,7.70,-0.55
14-July-2017,382.05,385.65,371.45,373.10,373.024674830265819153,1108498,5594,413497106.00,909840,82.08,14.20,-8.95
13-July-2017,395.00,395.75,378.10,380.75,383.777631699505867161,469307,8473,180109529.00,185310,39.49,17.65,-14.25
12-July-2017,391.30,398.30,389.95,392.70,394.704279981706834835,290819,4308,114787504.00,102205,35.14,8.35,1.40
11-July-2017,385.10,388.55,381.00,387.10,386.178780461521883033,324795,4083,125428937.00,156946,48.32,7.55,2.00
10-July-2017,388.00,388.00,381.35,382.60,384.426614748124861314,887801,18608,341294333.00,528005,59.47,6.65,-5.40
7-July-2017,384.90,384.90,377.30,381.90,380.718632124352331606,120625,2847,45924185.00,24212,20.07,7.60,-3.00
6-July-2017,386.40,386.40,380.50,381.45,382.851550720170608375,120041,1949,45957883.00,30002,24.99,5.90,-4.95
5-July-2017,382.15,386.85,380.30,385.60,384.178353287748979757,148004,2493,56859933.00,38100,25.74,6.55,3.45
4-July-2017,388.70,392.35,380.50,382.15,386.095170352873810035,223536,2798,86306170.00,49035,21.94,11.85,-6.55
3-July-2017,389.65,389.65,382.10,386.70,385.961485870556061987,157968,2215,60969564.00,30587,19.36,7.55,-2.95
30-June-2017,386.85,389.65,381.80,384.90,384.969388220277169948,131616,2730,50668131.00,29823,22.66,7.85,-1.95
29-June-2017,388.00,391.80,382.10,386.85,387.455124659867707895,180812,2157,70056536.00,64053,35.43,9.70,-1.15
28-June-2017,387.00,399.50,386.30,387.70,392.980449707335998515,177849,2977,69891180.00,34286,19.28,13.20,0.70
27-June-2017,384.00,391.00,376.50,390.15,384.204976093902245587,220655,2850,84776749.00,47790,21.66,14.50,6.15
23-June-2017,394.50,394.65,378.45,383.30,383.706399870766735086,885221,4210,339664963.00,676757,76.45,16.20,-11.20
22-June-2017,407.00,409.90,392.45,393.55,401.105202694847355695,507487,4112,203555676.00,307003,60.49,17.45,-13.45
21-June-2017,412.00,412.70,407.25,408.30,409.415351038377595943,133333,1971,54588577.00,39532,29.65,5.45,-3.70
20-June-2017,407.40,414.30,407.40,411.25,411.425827759429380255,108093,1930,44472252.00,27599,25.53,6.90,3.85
19-June-2017,408.00,409.00,404.10,406.65,406.672210460648132785,150679,1977,61276962.00,56417,37.44,4.90,-1.35
16-June-2017,407.80,418.50,403.00,404.55,406.811917342342969670,359023,3729,146054835.00,162148,45.16,15.50,-3.25
15-June-2017,418.00,423.35,404.50,407.15,410.341268595756324669,248511,5253,101974319.00,76496,30.78,18.85,-10.85
14-June-2017,418.00,424.35,417.15,420.25,420.981232614742698191,230080,3530,96859362.00,77444,33.66,7.20,2.25
13-June-2017,424.05,425.00,418.10,419.30,420.756037252736218495,159344,2404,67044950.00,62441,39.19,6.90,-4.75
12-June-2017,420.05,424.55,418.30,422.50,422.274899681992404563,511623,4362,216045551.00,283576,55.43,6.25,2.45
9-June-2017,417.25,423.65,415.65,419.95,419.012895261524251883,225199,3504,94361285.00,100253,44.52,8.00,2.70
8-June-2017,430.40,430.40,417.20,418.90,421.169659402322850058,153260,3409,64548462.00,63873,41.68,13.20,-11.50
7-June-2017,424.50,428.95,422.30,426.25,425.559631742314061034,635316,6061,270364843.00,377625,59.44,6.65,1.75
6-June-2017,423.00,429.60,420.20,424.30,425.215109718058022140,330529,3954,140545925.00,122127,36.95,9.40,1.30
5-June-2017,415.50,422.50,415.50,420.35,419.952552219111068198,248568,2601,104386766.00,122522,49.29,7.00,4.85
2-June-2017,415.50,419.45,411.30,414.50,414.540551124205736875,214507,2805,88921850.00,55413,25.83,8.15,-1.00
1-June-2017,428.45,428.50,410.85,414.05,418.167109834641668988,488152,7817,204129111.00,213656,43.77,17.65,-14.40
31-May-2017,424.00,438.45,421.20,431.85,431.504576558428062097,3752820,15323,1619359005.00,2410542,64.23,17.25,7.85
30-May-2017,419.00,428.60,419.00,419.90,423.326551762546551665,206491,5109,87413123.00,50312,24.37,9.60,0.90
29-May-2017,426.00,433.00,415.65,418.20,421.684427515799464186,398273,6238,167945522.00,148115,37.19,17.35,-7.80
26-May-2017,432.00,433.40,416.30,426.35,422.646816988385268152,584258,10254,246934784.00,130168,22.28,17.10,-5.65
25-May-2017,432.20,443.80,423.55,438.70,432.870288634090877957,364995,8907,157995491.00,79877,21.88,20.25,6.50
24-May-2017,429.80,437.80,421.80,430.65,431.014089974880109614,175160,7681,75496428.00,67029,38.27,16.00,0.85
23-May-2017,426.05,430.95,418.70,424.05,424.026335014291692377,140991,5140,59783897.00,40385,28.64,12.25,-2.00
22-May-2017,440.00,440.00,424.50,425.45,430.199597455448308284,136134,3881,58564792.00,38558,28.32,15.50,-14.55
19-May-2017,441.00,446.75,433.60,435.25,440.503529132174119697,126235,4324,55606963.00,38228,30.28,13.15,-5.75
18-May-2017,444.25,446.00,439.20,439.80,441.582298231658814171,65372,1958,28867118.00,19991,30.58,6.80,-4.45
17-May-2017,446.95,449.50,442.40,444.10,447.200698176545680919,126902,2757,56750663.00,41363,32.59,7.10,-2.85
16-May-2017,446.00,450.65,443.00,446.45,446.486356361289309684,229301,5783,102379768.00,83657,36.48,7.65,0.45
15-May-2017,436.00,443.60,433.85,441.65,441.076198480523911361,240346,3029,106010900.00,97357,40.51,9.75,5.65
12-May-2017,433.00,438.00,428.20,434.30,433.343056764659925444,223995,2122,97066678.00,73325,32.74,9.80,1.30
11-May-2017,444.00,444.10,432.00,432.75,437.647618322520298233,183883,3096,80475957.00,53837,29.28,12.10,-11.25
10-May-2017,443.55,444.50,435.60,441.25,439.618554780134155430,295180,2449,129766605.00,195868,66.36,8.90,-2.30
9-May-2017,431.65,443.00,430.25,441.30,433.827139475686388698,851704,6171,369492310.00,182804,21.46,12.75,9.65
8-May-2017,433.15,438.70,427.25,428.35,429.506448397716632939,297981,3218,127984761.00,73974,24.83,11.45,-4.80
5-May-2017,443.00,444.65,430.15,433.15,437.175000647886593930,154348,2689,67477087.00,30378,19.68,14.50,-9.85
4-May-2017,441.90,445.00,434.40,436.05,436.820022852075445956,117276,1978,51228505.00,32400,27.63,10.60,-5.85
3-May-2017,445.00,449.90,437.25,441.35,444.813674108150651917,327802,2584,145810812.00,27626,8.43,12.65,-3.65
2-May-2017,440.00,448.10,440.00,443.05,443.911850418102932701,183926,3041,81646931.00,33145,18.02,8.10,3.05
28-April-2017,447.00,448.00,433.05,439.85,438.518236640821707861,210099,4375,92132243.00,56853,27.06,14.95,-7.15
27-April-2017,434.50,444.50,431.00,443.10,439.170972368060861358,244753,3114,107488413.00,73284,29.94,13.50,8.60
26-April-2017,439.60,440.35,427.25,433.25,434.218940551108938718,163670,2796,71068614.00,39266,23.99,13.10,-6.35
25-April-2017,422.00,437.90,422.00,436.40,432.531747257840259539,265393,5743,114790898.00,82662,31.15,15.90,14.40
24-April-2017,426.00,426.60,416.40,421.85,420.909181361640907043,148747,2734,62608978.00,49077,32.99,10.20,-4.15
21-April-2017,428.00,433.65,422.90,424.55,426.010734888699429339,160691,2207,68456091.00,53167,33.09,10.75,-3.45
20-April-2017,435.00,438.25,424.50,427.50,429.730630448384714178,212563,3497,91344832.00,82407,38.77,13.75,-7.50
19-April-2017,429.00,437.35,426.25,435.15,432.136904183723027822,216195,2900,93425838.00,36555,16.91,11.10,6.15
18-April-2017,427.05,438.80,426.95,431.50,431.699727588141597998,3275922,5759,1414214635.00,78994,2.41,11.85,4.45
17-April-2017,427.00,431.60,418.50,424.50,425.927521223067278642,362106,6079,154230911.00,89257,24.65,13.10,-2.50
13-April-2017,410.00,428.70,408.30,422.40,420.706702199697139634,618767,9355,260319424.00,240007,38.79,20.40,12.40
12-April-2017,415.00,415.00,405.30,408.90,408.703354146915557880,305890,3252,125018269.00,107458,35.13,9.70,-6.10
11-April-2017,414.95,414.95,407.85,409.20,411.164472635438428687,238374,4710,98010920.00,118146,49.56,7.10,-5.75
10-April-2017,405.00,413.80,402.95,411.45,410.075131452598337188,901846,11110,369824617.00,346650,38.44,10.85,6.45
7-April-2017,387.70,399.80,385.35,397.20,396.636277557171681117,1008585,6724,400041400.00,650816,64.53,14.45,9.50
6-April-2017,381.55,386.90,380.00,385.35,384.420404277495547695,121847,2406,46840473.00,31045,25.48,6.90,3.80
5-April-2017,383.00,384.75,380.20,381.40,382.123406319913027071,222598,1991,85059906.00,126981,57.04,4.55,-1.60
3-April-2017,387.20,387.20,379.00,381.30,382.283140033036242701,113209,1779,43277892.00,43347,38.29,8.20,-5.90
31-March-2017,378.30,391.20,377.10,386.75,387.281205823755753231,635947,8402,246290321.00,170538,26.82,14.10,8.45
30-March-2017,373.00,377.25,370.20,373.90,373.995442232446145246,558168,3345,208752288.00,296180,53.06,7.05,0.90
29-March-2017,369.90,371.90,366.50,370.30,368.520415649167377076,588862,3214,217007669.00,231378,39.29,5.40,0.40
28-March-2017,370.50,372.10,366.60,369.70,368.674372744818326760,95336,1910,35147940.00,31994,33.56,5.50,-0.80
27-March-2017,372.20,375.15,369.30,371.20,371.880461885722458167,160819,2951,59805444.00,76593,47.63,5.85,-1.00
24-March-2017,376.00,376.00,371.75,372.70,372.925733687975028079,580492,2225,216480405.00,499191,85.99,4.25,-3.30
23-March-2017,379.00,383.85,375.15,376.45,378.899466115560148109,278712,6176,105603828.00,90711,32.55,8.70,-2.55
22-March-2017,372.00,375.95,367.35,372.45,373.472523385671428217,282331,3092,105442871.00,152222,53.92,8.60,0.45
21-March-2017,372.00,374.35,370.60,371.80,372.401366868081736645,58089,1983,21632423.00,20664,35.57,3.75,-0.20
20-March-2017,375.90,376.00,369.60,371.00,372.817640425681866234,283780,3156,105798190.00,199458,70.29,6.40,-4.90
17-March-2017,377.00,379.00,374.80,375.85,375.838252311625907843,181474,1889,68204871.00,93222,51.37,4.20,-1.15
16-March-2017,373.50,377.00,371.00,376.00,374.488617655052624015,320101,2753,119874181.00,199371,62.28,6.00,2.50
15-March-2017,377.50,377.50,368.65,369.55,370.450005826826710173,154458,2165,57218967.00,70479,45.63,8.85,-7.95
14-March-2017,376.00,378.10,372.65,374.05,374.834832364335136263,162883,2868,61054222.00,67294,41.31,5.45,-1.95
10-March-2017,377.00,377.50,370.75,372.50,372.974361559139784946,89280,2047,33299151.00,32038,35.88,6.75,-4.50
9-March-2017,375.00,378.35,373.00,374.55,375.256168966959431200,52602,1752,19739225.00,19480,37.03,5.35,-0.45
8-March-2017,378.00,380.80,372.50,374.85,374.948313032970352773,72823,1906,27304861.00,24920,34.22,8.30,-3.15
7-March-2017,380.35,381.15,376.50,378.55,379.015142487487657893,117484,1830,44528215.00,41408,35.25,4.65,-1.80
6-March-2017,375.00,380.90,375.00,379.80,378.918880229044059169,100592,3810,38116208.00,28848,28.68,5.90,4.80
3-March-2017,375.75,378.70,369.00,375.00,372.758031095957728140,197389,5394,73578335.00,48259,24.45,9.70,-0.75
2-March-2017,385.70,387.40,374.60,375.75,379.009339425323750478,1762314,3426,667933465.00,1617415,91.78,12.80,-9.95
1-March-2017,385.00,387.35,377.10,381.60,379.869551369076212953,191516,2582,72751097.00,92651,48.38,10.25,-3.40
28-February-2017,381.00,387.65,381.00,384.95,385.059557975813770942,81534,1765,31395446.00,16949,20.79,6.65,3.95
27-February-2017,378.80,388.00,375.75,386.55,384.200774019544455323,216532,4118,83191762.00,53781,24.84,12.25,7.75
23-February-2017,391.00,392.05,383.60,385.10,388.748218421023191291,178774,3702,69498074.00,80917,45.26,8.45,-5.90
22-February-2017,392.00,394.90,387.45,389.60,390.722109239594121087,186361,4950,72815363.00,94638,50.78,7.45,-2.40
21-February-2017,387.00,393.00,386.35,390.75,390.741460794844253490,204820,4360,80031666.00,78672,38.41,6.65,3.75
20-February-2017,388.00,388.50,383.00,385.55,385.126935934001901432,130428,2465,50231336.00,32441,24.87,5.50,-2.45
17-February-2017,383.50,386.40,380.75,384.50,383.754949612969183584,342350,6401,131378507.00,129398,37.80,5.65,1.00
16-February-2017,370.00,377.30,366.50,376.00,372.434131610168299328,213251,5943,79421951.00,84131,39.45,10.80,6.00
15-February-2017,374.00,380.50,363.90,367.85,371.690980361063069581,201793,4045,75004638.00,49846,24.70,16.60,-6.15
14-February-2017,381.00,382.00,370.70,373.95,374.815140892423277956,111539,2332,41806506.00,27022,24.23,11.30,-7.05
13-February-2017,380.00,385.00,374.10,379.90,377.653893659912140668,171638,3205,64819759.00,60387,35.18,10.90,-0.10
10-February-2017,388.00,388.00,371.40,379.65,378.896646548056164016,253828,5048,96174578.00,69221,27.27,16.60,-8.35
9-February-2017,385.25,389.00,385.25,387.45,387.037510392223419275,203277,3484,78675824.00,56910,28.00,3.75,2.20
8-February-2017,399.00,399.40,393.95,396.15,395.834764441179171641,174224,3218,68963916.00,50900,29.22,5.45,-2.85
7-February-2017,399.00,403.95,390.00,391.45,396.768750895481352689,516482,8888,204923918.00,156468,30.29,13.95,-7.55
6-February-2017,391.00,398.00,391.00,396.50,395.086053241254427154,225314,3720,89018419.00,77001,34.17,7.00,5.50
3-February-2017,387.50,390.80,383.35,387.35,387.518590440783879451,252845,4937,97982138.00,72236,28.57,7.45,-0.15
2-February-2017,376.90,387.00,376.05,382.70,383.771537049444653255,367158,8914,140904790.00,137605,37.48,10.95,5.80
1-February-2017,370.90,381.00,367.00,375.40,374.240835810932470235,455414,10220,170434516.00,97700,21.45,14.00,4.50
31-January-2017,380.00,381.00,351.00,366.05,366.708319392507323821,1150697,20768,421970163.00,147313,12.80,30.00,-13.95
30-January-2017,385.75,388.80,373.20,377.45,379.261563411718482231,239246,5363,90736812.00,71215,29.77,15.60,-8.30
27-January-2017,381.95,392.70,378.10,384.05,387.920759169255391766,561087,6818,217657295.00,247994,44.20,14.60,2.10
25-January-2017,366.85,387.35,365.35,381.00,375.888434226029360252,628060,6699,236080490.00,222617,35.45,22.00,14.15
24-January-2017,360.00,368.90,359.00,366.85,364.781241858658946012,406874,5450,148420003.00,178281,43.82,9.90,6.85
23-January-2017,353.40,360.10,351.15,357.65,357.511124585457605306,242436,2556,86673567.00,145296,59.93,8.95,4.25
20-January-2017,361.00,361.00,350.60,352.85,354.523687172191196143,141279,2720,50086752.00,63862,45.20,10.40,-8.15
19-January-2017,348.60,361.00,348.40,360.15,356.847066068443740652,227340,3691,81125612.00,105279,46.31,12.60,11.55
18-January-2017,349.00,352.25,347.50,348.85,349.852222549308213129,135880,1508,47537920.00,73278,53.93,4.75,-0.15
17-January-2017,354.80,356.20,350.40,350.95,351.958923200445962417,240379,3554,84603534.00,139046,57.84,5.80,-3.85
16-January-2017,354.00,358.10,351.00,352.90,354.051298342256824839,291179,3381,103092303.00,162546,55.82,7.10,-1.10
13-January-2017,354.00,355.00,347.25,350.75,351.132344660160147296,427981,7330,150277972.00,240341,56.16,7.75,-3.25
12-January-2017,351.10,359.80,351.10,354.45,355.919646457745234944,300049,5549,106793334.00,76922,25.64,8.70,3.35
11-January-2017,348.05,350.95,346.90,348.95,348.722458953368772556,496813,5055,173249851.00,273586,55.07,4.05,0.90
10-January-2017,346.70,352.50,345.05,346.40,347.987111069862409800,344792,5024,119983172.00,140574,40.77,7.45,-0.30
9-January-2017,345.00,348.95,341.65,342.70,343.225301666046116492,572073,4075,196349928.00,457236,79.93,7.30,-2.30
6-January-2017,353.90,355.00,345.00,346.50,349.540101847655104380,187535,3943,65551003.00,32766,17.47,10.00,-7.40
5-January-2017,345.90,353.50,345.00,351.80,350.938758980138047612,312356,4613,109617827.00,107404,34.39,8.50,5.90
4-January-2017,346.00,352.00,339.50,343.00,345.794015205795716901,502440,6862,173740745.00,182907,36.40,12.50,-3.00
3-January-2017,330.00,348.60,327.00,346.00,344.007824479464758471,653462,10733,224796041.00,215202,32.93,21.60,16.00
2-January-2017,327.90,329.85,325.95,327.05,327.202675947218908715,243951,4846,79821420.00,103380,42.38,3.90,-0.85
30-December-2016,321.85,326.60,321.35,325.65,325.177347013644808937,338004,5148,109911244.00,184745,54.66,5.25,3.80
29-December-2016,316.80,324.20,315.50,321.90,321.912066710932841888,590368,8587,190046583.00,291379,49.36,8.70,5.10
28-December-2016,319.10,321.25,315.10,316.05,318.389440513327753683,315432,4977,100430218.00,135819,43.06,6.15,-3.05
27-December-2016,308.10,318.00,308.10,316.85,314.880971496612095613,1031316,7844,324741784.00,730695,70.85,9.90,8.75
26-December-2016,313.20,313.20,306.20,307.55,307.966747503505534268,234629,2664,72257930.00,133227,56.78,7.00,-5.65
23-December-2016,306.35,314.95,305.40,313.15,311.407857902922157649,183255,3386,57067047.00,68300,37.27,9.55,6.80
22-December-2016,308.55,313.35,305.40,306.35,309.015111076790911153,207199,2928,64027622.00,47088,22.73,7.95,-2.20
21-December-2016,303.00,309.70,300.70,308.95,305.714939146716597565,672930,5546,205724754.00,475584,70.67,9.00,5.95
20-December-2016,305.45,306.15,301.05,302.20,303.367964838711649316,327178,2716,99255324.00,228462,69.83,5.10,-3.25
19-December-2016,299.00,306.55,299.00,305.10,305.557761142568717986,1125324,4066,343851482.00,932828,82.89,7.55,6.10
16-December-2016,297.00,299.30,294.15,296.45,297.176906413629960396,300984,3037,89445494.00,151510,50.34,5.15,-0.55
15-December-2016,299.00,306.30,294.70,298.40,301.884221686503679208,633832,8710,191343880.00,338440,53.40,11.60,-0.60
14-December-2016,302.00,304.35,297.50,298.50,301.036059601851926147,124627,2228,37517221.00,28185,22.62,6.85,-3.50
13-December-2016,297.30,302.90,294.45,301.60,299.986648216782080041,492144,2710,147636629.00,355835,72.30,8.45,4.30
12-December-2016,302.00,302.00,295.00,295.90,296.958561683580703813,155098,2900,46057679.00,59740,38.52,7.00,-6.10
9-December-2016,305.00,305.05,298.25,302.70,304.344841130728535916,1255120,4297,381989297.00,1034789,82.45,6.80,-2.30
8-December-2016,309.50,309.50,305.20,306.10,306.429573908137135371,506886,8975,155324861.00,319909,63.11,4.30,-3.40
7-December-2016,297.90,304.60,296.75,303.55,302.929061823881156408,410893,5418,124471431.00,209842,51.07,7.85,5.65
6-December-2016,294.90,298.00,291.35,295.35,296.131610374936533249,699185,7984,207050780.00,427715,61.17,6.65,0.45
5-December-2016,295.20,296.25,290.25,290.95,291.165812338050940127,638318,2152,185856379.00,539240,84.48,6.00,-4.25
2-December-2016,297.00,297.85,291.65,295.20,294.581262881768783961,160110,2499,47165406.00,42202,26.36,6.20,-1.80
1-December-2016,307.00,307.00,296.15,297.85,299.351196357826885960,433148,6157,129663372.00,200440,46.28,10.85,-9.15
30-November-2016,301.00,308.00,300.05,305.80,304.586063368793213007,923767,7962,281366554.00,566294,61.30,7.95,4.80
29-November-2016,300.95,305.60,298.00,298.85,300.213652635880670208,305875,3801,91827851.00,128797,42.11,7.60,-2.10
28-November-2016,297.00,306.30,295.50,299.85,301.308426984313683557,467605,4785,140893327.00,202528,43.31,10.80,2.85
25-November-2016,296.50,298.90,294.80,296.50,296.593087062284324263,459602,4037,136314776.00,245529,53.42,4.10,0.00
24-November-2016,299.95,299.95,289.85,292.65,292.452483639566213213,727823,6102,212853644.00,495472,68.08,10.10,-7.30
23-November-2016,297.25,299.65,291.65,297.80,296.720595898498050830,606412,5958,179934930.00,322004,53.10,8.00,0.55
22-November-2016,295.90,298.55,289.80,296.00,293.823416415519535174,147324,3668,43287241.00,42065,28.55,8.75,0.10
21-November-2016,302.00,302.80,291.00,291.85,294.942313444298036425,123703,2339,36485249.00,40762,32.95,11.80,-10.15
18-November-2016,291.10,308.00,291.10,301.10,298.498722484732417355,215653,4266,64372145.00,42819,19.86,16.90,10.00
17-November-2016,292.95,297.30,287.85,293.40,293.513865586181970362,262845,5458,77148652.00,51248,19.50,9.45,0.45
16-November-2016,289.00,291.80,281.70,288.30,287.603014920676185068,292346,5352,84079591.00,93127,31.86,10.10,-0.70
15-November-2016,308.50,314.75,282.50,286.65,289.977044869643056954,536220,12994,155491491.00,195776,36.51,32.25,-21.85
11-November-2016,319.00,319.00,308.45,310.15,312.172050068591607537,152351,2686,47559724.00,49482,32.48,10.55,-8.85
10-November-2016,320.00,324.50,319.00,319.90,321.651880088558777317,224032,4477,72060314.00,65665,29.31,5.50,-0.10
9-November-2016,295.00,317.85,289.90,315.90,309.231969443961390107,477287,8335,147592399.00,156522,32.79,27.95,20.90
8-November-2016,315.95,319.00,313.20,317.80,316.486962113358092413,152402,3360,48233246.00,31424,20.62,5.80,1.85
7-November-2016,307.50,320.00,307.50,315.45,315.446621065624357128,194440,4437,61335441.00,40702,20.93,12.50,7.95
4-November-2016,310.10,311.20,294.00,305.70,303.505577447185237905,288035,5352,87420229.00,70278,24.40,17.20,-4.40
3-November-2016,315.60,319.80,308.85,310.05,314.132160927044230455,196064,4027,61590008.00,59786,30.49,10.95,-5.55
