Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-December-2014,1150.00,1165.75,1122.00,1124.35,1148.797983636607502123,89468,10862,102780658.00,42998,48.06,43.75,-25.65
22-December-2014,1120.00,1150.50,1113.60,1146.30,1131.622004660383264355,57506,6205,65075055.00,30141,52.41,36.90,26.30
19-December-2014,1098.90,1120.00,1098.90,1115.05,1113.810394368913315977,51855,5022,57756638.00,20573,39.67,21.10,16.15
18-December-2014,1099.95,1104.55,1077.15,1098.00,1089.168170208140861909,73604,7018,80167134.00,28988,39.38,27.40,-1.95
17-December-2014,1085.00,1106.10,1080.30,1088.15,1096.068939345003552742,61924,5605,67872973.00,19133,30.90,25.80,3.15
16-December-2014,1125.00,1126.00,1084.35,1088.15,1095.897466743379186498,57357,5361,62857391.00,16062,28.00,41.65,-36.85
15-December-2014,1068.00,1127.65,1061.85,1123.10,1109.271779397428160252,107705,7919,119474117.00,38433,35.68,65.80,55.10
12-December-2014,1090.00,1102.00,1064.00,1070.25,1076.952711758627392803,97741,3402,105262435.00,62913,64.37,38.00,-19.75
11-December-2014,1100.00,1110.00,1090.00,1093.45,1100.941999511380218822,151447,7359,166734363.00,59879,39.54,20.00,-6.55
10-December-2014,1099.00,1111.55,1086.70,1100.05,1101.042726150590724739,56710,4243,62440133.00,17215,30.36,24.85,1.05
9-December-2014,1112.50,1119.00,1084.35,1103.60,1106.804989732574881393,42367,3454,46892007.00,10451,24.67,34.65,-8.90
8-December-2014,1110.00,1129.00,1106.00,1108.65,1116.919620375750532636,51630,2439,57666560.00,31539,61.09,23.00,-1.35
5-December-2014,1118.95,1122.00,1110.50,1114.40,1115.835933885687849602,47554,2779,53062462.00,17961,37.77,11.50,-4.55
4-December-2014,1114.45,1115.00,1090.20,1111.45,1102.825045692317388290,47601,3669,52495575.00,13986,29.38,24.80,-3.00
3-December-2014,1135.00,1135.00,1100.25,1104.20,1109.833306778767786452,81593,5681,90554629.00,37814,46.34,34.75,-30.80
2-December-2014,1140.00,1140.00,1112.00,1124.75,1125.299340780708919593,86921,5331,97812144.00,45775,52.66,28.00,-15.25
1-December-2014,1160.50,1164.50,1136.15,1138.15,1146.985072758566734470,31955,2722,36651908.00,19538,61.14,28.35,-22.35
28-November-2014,1152.30,1177.00,1152.30,1160.10,1167.341426527027906069,61492,4805,71782159.00,28438,46.25,24.70,7.80
27-November-2014,1152.00,1164.40,1141.00,1152.30,1150.721160466275729446,42121,2505,48469526.00,13744,32.63,23.40,0.30
26-November-2014,1144.00,1160.70,1127.15,1157.50,1147.888689698020891310,154514,6416,177364873.00,77752,50.32,33.55,13.50
25-November-2014,1134.00,1154.00,1126.45,1144.60,1142.763693967089981934,112367,4996,128408928.00,58648,52.19,27.55,10.60
24-November-2014,1135.00,1143.50,1119.00,1134.20,1134.657129672358098754,69344,3866,78681664.00,31567,45.52,24.50,-0.80
21-November-2014,1130.00,1137.65,1113.00,1133.60,1129.618059029514757378,59970,4257,67743195.00,24560,40.95,24.65,3.60
20-November-2014,1111.00,1124.85,1104.45,1120.45,1114.607487895758495281,44819,2848,49955593.00,14240,31.77,20.40,9.45
19-November-2014,1104.50,1122.90,1101.55,1116.60,1111.489008146902883744,46398,3192,51570867.00,11518,24.82,21.35,12.10
18-November-2014,1127.00,1130.00,1101.20,1105.40,1107.984879171750971783,79493,4145,88077042.00,44235,55.65,28.80,-21.60
17-November-2014,1127.00,1133.35,1100.25,1126.80,1113.504591273774569392,53471,4048,59540204.00,19079,35.68,33.10,-0.20
14-November-2014,1129.05,1131.50,1105.55,1126.15,1120.194002670875318683,32948,2736,36908152.00,7458,22.64,25.95,-2.90
13-November-2014,1142.35,1143.40,1121.00,1127.50,1130.841967168998923573,29728,1865,33617670.00,5782,19.45,22.40,-14.85
12-November-2014,1117.05,1147.50,1117.05,1142.05,1139.692658257280706853,86015,4581,98030664.00,42617,49.55,30.45,25.00
11-November-2014,1110.00,1130.00,1110.00,1124.45,1121.156555049399514879,67612,4222,75803637.00,26043,38.52,20.00,14.45
10-November-2014,1101.00,1117.00,1095.55,1112.30,1107.643194447078457774,52729,2645,58404918.00,9437,17.90,21.45,11.30
7-November-2014,1107.00,1107.00,1086.70,1101.15,1097.983044881196831915,34090,2324,37430242.00,9238,27.10,20.30,-5.85
5-November-2014,1115.00,1125.00,1091.50,1101.45,1111.669669765439382584,62713,3919,69716140.00,18354,29.27,33.50,-13.55
3-November-2014,1101.00,1121.95,1095.60,1117.50,1107.756433959473450672,81132,4924,89874495.00,29159,35.94,26.35,16.50
31-October-2014,1065.00,1110.00,1065.00,1105.95,1093.904420417566753774,181001,15097,197997794.00,103090,56.96,45.00,40.95
30-October-2014,1040.00,1066.50,1040.00,1062.10,1059.022888684897091506,82792,4818,87678623.00,23401,28.26,26.50,22.10
29-October-2014,1049.55,1056.00,1038.50,1046.95,1048.365650673017741978,37369,2327,39176376.00,6839,18.30,17.50,-2.60
28-October-2014,1036.75,1053.00,1036.75,1046.70,1046.918945659907506225,89952,4758,94172453.00,41874,46.55,16.25,9.95
27-October-2014,1030.00,1063.15,1030.00,1036.15,1049.008454567940098486,88946,6231,93305106.00,29558,33.23,33.15,6.15
23-October-2014,1037.00,1039.90,1027.55,1031.80,1031.799407362764301140,19911,1386,20544158.00,10016,50.30,12.35,-5.20
22-October-2014,1030.00,1035.00,1017.35,1030.45,1026.003786310632719243,115944,9013,118958983.00,33140,28.58,17.65,0.45
21-October-2014,1024.65,1024.85,1006.60,1021.35,1017.088267591388527669,69210,2883,70392679.00,29982,43.32,18.25,-3.30
20-October-2014,1002.00,1032.65,1002.00,1018.20,1022.673590733590733590,51800,4725,52974492.00,14353,27.71,30.65,16.20
17-October-2014,990.00,1005.75,978.70,996.80,990.855946481176783550,101497,5130,100568906.00,42188,41.57,27.05,6.80
16-October-2014,995.10,1008.40,975.25,980.65,992.095903690908449959,56734,4066,56285569.00,22580,39.80,33.15,-14.45
14-October-2014,1025.10,1025.55,1000.35,1003.85,1005.938092394954847376,80394,6285,80871387.00,35786,44.51,25.20,-21.25
13-October-2014,1005.00,1022.65,997.35,1018.50,1012.638518362917060532,57126,3361,57847988.00,20896,36.58,25.30,13.50
10-October-2014,1040.00,1040.00,1003.00,1006.50,1013.397983451419511470,80732,5298,81813646.00,31969,39.60,37.00,-33.50
9-October-2014,1023.50,1043.00,1020.65,1040.60,1035.309485860011840247,43918,2361,45468722.00,13719,31.24,22.35,17.10
8-October-2014,1025.00,1025.50,1007.10,1013.45,1016.716021964983800063,65741,6249,66839928.00,24244,36.88,18.40,-11.55
7-October-2014,1040.00,1045.70,1015.35,1017.65,1022.809039989579262732,69093,7598,70668945.00,25904,37.49,30.35,-22.35
1-October-2014,1050.00,1056.90,1040.00,1050.30,1042.056781776725929346,554368,3143,577682934.00,517039,93.27,16.90,0.30
30-September-2014,1030.00,1061.30,1030.00,1052.60,1051.282928948426335377,154226,5521,162135161.00,35682,23.14,31.30,22.60
29-September-2014,1038.00,1044.85,1026.50,1030.25,1032.199397791903646704,137494,4522,141921224.00,74222,53.98,18.35,-7.75
26-September-2014,1053.50,1056.40,1023.40,1037.75,1037.331647474190713125,134254,5804,139265923.00,59644,44.43,33.00,-15.75
25-September-2014,1055.50,1066.00,1047.00,1057.90,1055.780172816005076236,53583,3238,56571869.00,17441,32.55,19.00,2.40
24-September-2014,1066.15,1066.15,1042.10,1055.45,1053.434847448351347653,73090,3860,76995553.00,21808,29.84,24.05,-10.70
23-September-2014,1080.00,1083.45,1062.05,1066.15,1069.265928379217553301,48310,2743,51656237.00,19541,40.45,21.40,-13.85
22-September-2014,1064.00,1080.00,1055.50,1075.70,1068.831484834766862833,53016,2854,56665170.00,17653,33.30,24.50,11.70
19-September-2014,1051.00,1069.95,1049.00,1065.30,1059.764367169330032260,106632,6449,113004794.00,31153,29.22,20.95,14.30
18-September-2014,1010.00,1055.65,1010.00,1053.90,1037.311863024867509172,66231,4558,68702202.00,23193,35.02,45.65,43.90
17-September-2014,1025.00,1033.30,1013.60,1017.65,1021.651227099896301417,75218,6925,76846562.00,26624,35.40,19.70,-7.35
16-September-2014,1032.00,1040.70,1014.30,1018.70,1028.953974602539746025,100010,5669,102905687.00,25953,25.95,26.40,-13.30
15-September-2014,1050.00,1050.00,1027.50,1033.20,1033.987410772225827384,53935,5253,55768111.00,20480,37.97,22.50,-16.80
12-September-2014,1045.00,1054.90,1038.50,1049.75,1045.124944818204935024,1057867,3455,1105603190.00,1016162,96.06,16.40,4.75
11-September-2014,1053.00,1053.00,1033.10,1038.40,1042.869098518413268403,77417,4855,80735797.00,22140,28.60,19.90,-14.60
