"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9400","0","0","0","870.4","870.4","1139.1","0","0","0","75","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9450","0","0","0","1655.6","0","1096.1","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9500","990","1022","975","1017.5","1017.5","1017.5","103","810.96","77.09","236175","-3900","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9550","0","0","0","1612.3","0","1011.95","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9600","925","925","925","925","925","925","2","15.79","1.39","71325","150","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9650","0","0","0","1516.7","0","930.55","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9700","0","0","0","840","840","890.95","0","0","0","32775","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9750","0","0","0","1422","0","852.15","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9800","773.2","773.2","773.2","773.2","773.2","773.2","2","15.86","1.16","2325","-150","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9850","0","0","0","1328.45","0","777.45","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9900","660","660","660","660","660","660","1","7.92",".5","4800","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","9950","0","0","0","1236.3","0","705.35","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10000","605.4","624.9","567","602","599.45","602","284","2257.05","127.05","396300","-6450","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10050","0","0","0","1145.85","0","637.5","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10100","548","549.9","506.75","523.7","520.15","523.7","25","199.27","9.89","30000","-675","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10150","0","0","0","1057.45","0","573.55","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10200","422","475","420","451.9","457","451.9","283","2259.09","94.14","562800","-1500","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10250","0","0","0","971.4","0","513.55","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10300","391.75","406.45","359.9","391.05","397.3","391.05","121","969.81","35.08","74550","-2775","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10350","0","0","0","365.4","365.4","457.7","0","0","0","525","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10400","330.4","342.95","296.1","326.8","326","326.8","578","4648.45","140.05","110625","-750","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10450","0","0","0","807.7","0","405.9","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10500","269","286.45","242.85","269.05","269.15","269.05","2657","21451.84","527.97","621675","-900","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10550","0","0","0","730.8","0","358.2","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10600","227.4","229.5","192.1","216.55","216","216.55","1171","9495.14","185.69","174750","-8475","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10650","0","0","0","657.9","0","314.6","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10700","183.95","183.95","149.4","168.4","169","168.4","3999","32585.86","493.89","573075","-66150","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10750","0","0","0","588.2","0","274.9","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10800","128.5","141","114.5","128","132.9","128","2170","17781.89","204.89","385875","15675","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10850","0","0","0","523.2","0","239","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10900","98.2","106.95","86.45","96.35","97.2","96.35","1456","12007.78","104.98","154500","1050","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","10950","0","0","0","462.6","0","206.8","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11000","78.1","78.85","64.05","72","72.8","72","5556","46133.01","296.01","1565175","-2550","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11050","0","0","0","406.5","0","178","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11100","55","56.85","46","50.55","50.7","50.55","727","6079.48","27.21","121875","3825","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11150","0","0","0","354.95","0","152.95","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11200","39.75","41.45","28","35.5","37.75","35.5","223","1879.12","5.92","106650","-1125","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","11250","0","0","0","307.95","0","130.15","0","0","0","0","0","-"
