Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Stock Price
WIPRO,01-Jan-2019,28-Mar-2019,PE,385,0,0,0,57,0,56.55,0,0,0,0,0,326.65
WIPRO,01-Jan-2019,28-Mar-2019,PE,230,0,0,0,0.25,0,0.15,0,0,0,0,0,326.65
WIPRO,02-Jan-2019,28-Mar-2019,PE,225,0,0,0,0.15,0,0.1,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,390,0,0,0,61.1,0,61.3,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,235,0,0,0,0.35,0,0.15,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,240,0,0,0,0.45,0,0.25,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,245,0,0,0,0.65,0,0.35,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,250,0,0,0,0.9,0,0.5,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,255,0,0,0,1.15,0,0.65,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,260,0,0,0,1.55,0,0.95,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,265,0,0,0,1.95,0,1.25,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,270,0,0,0,2.5,0,1.7,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,275,0,0,0,3.15,0,2.2,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,280,0,0,0,3.95,0,2.85,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,285,0,0,0,4.85,0,3.65,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,290,0,0,0,5.9,0,4.55,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,295,0,0,0,7.1,0,5.65,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,300,0,0,0,8.45,0,6.9,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,305,0,0,0,9.95,0,8.35,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,310,0,0,0,11.65,0,10,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,315,0,0,0,13.5,0,11.85,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,320,0,0,0,15.55,0,13.85,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,325,0,0,0,17.8,0,16.1,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,330,0,0,0,20.2,0,18.55,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,335,0,0,0,22.75,0,21.2,0,0,0,0,0,325.55
WIPRO,02-Jan-2019,28-Mar-2019,PE,340,0,0,0,25.55,0,24.05,0,0,0,0,0,325.55
